255	198	128	650	578	0	0	FULL	5	32282
269	182	173	6239	2000	27	25	ALL_EDGES	2	19872
274	173	242	9763	2417	0	0	FULL	2	5924
230	167	117	2965	2000	0	0	FULL	2	1020
270	203	156	2915	250	0	0	FULL	2	8979
266	194	222	1472	517	0	0	FULL	6	10471
226	163	122	3051	2000	0	0	FULL	2	19072
235	221	144	577	363	31	33	FULL	2	12295
292	206	141	5474	2000	0	0	FULL	3	27578
217	159	219	1132	447	0	0	FULL	2	17351
324	152	153	4770	795	11	15	FULL	2	10360
284	202	148	1181	440	0	0	FULL	4	19512
299	163	245	9840	2000	0	0	FULL	2	16026
260	153	240	3448	453	0	0	FULL	1	21502
315	267	137	7049	1166	7	7	FULL	1	13085
244	162	189	3015	1324	0	0	FULL	2	1169
275	189	164	1164	250	0	0	FULL	4	20478
425	204	133	1610	250	26	27	ALL_EDGES	4	11104
435	273	97	5198	775	15	16	ALL_EDGES	1	3643
281	137	194	5692	2000	23	23	FULL	3	15021
392	224	120	5470	1124	0	0	FULL	2	4693
215	119	175	3681	1241	0	0	FULL	2	15210
221	146	139	3267	2000	0	0	FULL	6	32734
342	173	194	7969	1172	0	0	FULL	6	15560
259	133	216	6202	2000	0	0	FULL	5	15345
278	128	183	4816	2000	19	22	FULL	3	18004
376	188	169	2268	492	9	13	FULL	1	17043
267	193	222	9510	2000	0	0	ALL_EDGES	2	2045
406	250	114	5761	824	0	0	ALL_EDGES	1	4140
406	282	101	5451	2000	14	13	FULL	2	8673
312	260	117	5434	1135	0	0	FULL	1	31118
294	220	178	2104	999	26	25	FULL	2	9228
371	256	121	6187	839	12	15	FULL	1	31099
282	176	151	877	250	0	0	FULL	1	20829
294	225	114	4365	1192	9	8	FULL	2	14861
298	208	137	5355	1140	0	0	FULL	3	4163
232	165	221	7471	2000	0	0	FULL	5	15916
259	202	163	221	315	27	32	FULL	3	20374
298	253	113	4887	888	0	0	FULL	1	6490
326	185	140	5193	1176	0	0	FULL	1	16828
185	151	161	1890	809	21	21	FULL	2	8890
333	246	141	563	389	0	0	FULL	1	8407
287	184	228	1956	463	25	29	FULL	6	18698
248	229	203	908	355	32	31	FULL	2	16630
299	238	119	5015	1189	14	8	FULL	1	5172
275	206	150	1266	448	0	0	FULL	3	3573
287	212	139	5482	2000	0	0	FULL	3	18690
307	219	142	5985	2000	0	0	FULL	2	10933
280	223	89	2915	860	0	0	ALL_EDGES	2	11664
281	147	255	9030	2000	0	0	FULL	3	31573
257	154	241	8293	2000	0	0	FULL	2	3699
318	273	87	1800	559	0	0	FULL	3	27307
232	171	114	2920	2335	0	0	ALL_EDGES	1	2027
378	194	115	4428	1113	13	9	FULL	1	18024
301	318	163	10509	810	0	0	FULL	2	12820
330	214	261	14929	1249	31	35	FULL	1	18262
429	264	163	10674	871	10	17	FULL	2	3974
330	329	143	9486	891	0	0	ALL_EDGES	3	3444
340	248	148	7662	1167	0	0	FULL	2	31201
347	336	133	5518	250	15	15	FULL	2	11420
247	172	295	2137	250	0	0	FULL	10	2502
340	200	257	4830	1127	23	22	FULL	2	3869
333	291	190	12876	2000	24	28	FULL	1	27364
462	290	146	10335	1111	0	0	FULL	2	23403
368	260	151	2088	250	0	0	FULL	1	31677
308	200	283	15137	2000	8	12	FULL	2	19661
380	189	174	1975	585	0	0	FULL	1	24424
425	355	122	4551	869	12	14	FULL	1	1948
318	265	219	14004	2000	22	26	FULL	3	31588
292	261	190	10701	2401	0	0	FULL	1	19963
341	321	170	12080	2000	0	0	ALL_EDGES	1	17874
409	325	139	10138	1143	15	14	FULL	4	6032
482	295	123	5617	1342	0	0	FULL	3	18492
438	311	121	8200	830	12	10	FULL	3	9129
311	212	206	10044	2000	34	41	FULL	6	25706
330	214	206	1305	544	33	36	FULL	2	21051
371	206	189	9570	2000	17	16	FULL	1	31909
342	235	168	8761	2000	17	16	FULL	1	13725
406	267	170	11155	869	0	0	FULL	2	15334
370	235	201	11882	1594	21	22	FULL	1	23108
312	160	251	1037	519	32	35	FULL	2	14645
592	325	80	2852	674	0	0	FULL	2	13409
300	283	159	1957	570	0	0	FULL	1	7285
430	324	104	6800	1020	14	8	FULL	1	32647
