208	146	212	5902	1330	0	0	FULL	2	20321
331	285	90	4207	1040	9	7	FULL	1	29319
307	218	157	4809	1253	19	25	FULL	1	3503
297	182	156	5695	2000	19	19	FULL	1	8007
292	159	248	9591	2000	0	0	FULL	2	11287
233	182	154	4829	2000	0	0	FULL	2	19535
255	198	167	6298	2000	0	0	FULL	4	32420
373	260	108	5344	313	0	0	FULL	1	4669
267	178	242	9890	2000	26	27	FULL	2	27441
335	228	98	3832	1111	0	0	FULL	2	6028
302	215	115	4327	1187	16	18	FULL	3	11791
207	132	164	3636	2000	0	0	ALL_EDGES	1	22124
264	209	171	7001	2000	27	30	FULL	2	6930
229	179	182	6067	2000	24	24	FULL	1	26538
216	139	149	3411	2000	32	30	FULL	2	17175
270	210	168	6859	2000	0	0	FULL	3	11025
302	207	152	6232	2000	0	0	FULL	3	24543
253	170	197	6808	2000	0	0	ALL_EDGES	3	8299
276	229	103	3724	2000	8	12	FULL	3	4238
275	215	128	4740	2000	0	0	FULL	3	4759
355	190	126	4743	851	0	0	FULL	3	5164
413	315	142	10193	1146	10	18	FULL	8	26063
546	239	150	9672	1073	0	0	FULL	2	16024
446	224	166	9421	1180	18	21	FULL	2	22275
404	245	186	11655	2000	13	17	FULL	1	2753
327	235	188	2508	818	20	22	FULL	5	21021
425	253	162	10115	890	3	1	FULL	3	13971
380	215	166	2997	250	0	0	FULL	4	9637
328	208	184	8625	595	34	33	FULL	2	939
316	172	320	15837	2000	27	29	FULL	2	23427
250	160	311	12425	2000	24	29	FULL	1	26813
348	237	212	12547	2000	31	37	FULL	1	25735
350	211	210	11036	2000	0	0	FULL	1	19966
420	293	110	6547	1050	3	3	FULL	1	11210
374	272	152	9238	1207	0	0	FULL	1	24712
354	211	181	2727	914	10	14	FULL	3	7729
297	167	372	1905	250	0	0	FULL	1	23203
397	211	185	9827	2000	0	0	FULL	4	19406
370	195	216	4185	250	20	21	FULL	1	18622
360	264	185	840	273	0	0	FULL	1	9895
337	236	157	7912	2000	17	15	FULL	1	3813
388	282	151	9619	857	0	0	FULL	2	11229
345	270	209	13923	2000	0	0	FULL	3	25746
343	224	241	14134	2000	0	0	FULL	3	25091
305	157	323	4727	706	0	0	FULL	8	16603
414	232	151	4422	250	0	0	FULL	1	10504
338	277	177	3069	853	19	23	FULL	1	6031
551	199	160	8907	854	0	0	FULL	8	29348
361	292	147	9238	1196	37	40	FULL	2	10339
410	288	157	3256	818	0	0	FULL	2	16287
334	218	269	2515	414	0	0	FULL	4	13280
335	243	179	3233	964	19	18	ALL_EDGES	2	25684
459	356	95	6758	804	0	0	FULL	3	25384
359	260	155	8859	1201	0	0	FULL	1	8401
276	236	238	13020	2000	29	29	FULL	2	20221
490	277	143	4095	250	0	0	FULL	3	15580
401	314	155	11329	1180	0	0	FULL	2	7720
337	224	166	3000	250	12	15	FULL	2	14696
360	219	158	1962	465	0	0	FULL	2	5852
255	205	239	1987	599	0	0	FULL	1	26951
389	320	124	3735	250	0	0	FULL	2	11351
364	229	210	12232	2000	0	0	FULL	1	25518
420	286	129	8091	1081	11	7	FULL	1	26385
283	188	273	12832	1269	27	25	FULL	1	1443
307	198	254	899	250	0	0	FULL	2	30813
345	226	211	1072	438	0	0	ALL_EDGES	1	31706
