250	179	168	5617	2000	0	0	FULL	2	7340
243	143	159	4064	1218	0	0	FULL	1	16206
209	165	130	841	250	23	26	FULL	2	24313
437	310	89	2244	250	9	16	FULL	5	7987
332	228	139	6342	1216	0	0	FULL	1	28272
375	205	124	5130	1145	0	0	FULL	2	537
362	209	152	4577	771	15	14	FULL	1	27614
379	227	139	6816	909	0	0	FULL	3	5455
381	214	129	5733	861	0	0	FULL	4	9751
226	150	132	567	638	0	0	FULL	3	4595
284	207	162	6602	2000	0	0	ALL_EDGES	2	26053
275	249	168	8245	2000	22	21	FULL	4	19259
227	149	132	3159	1225	42	45	FULL	1	20549
287	180	184	6954	2436	7	3	FULL	1	8728
336	248	126	2352	777	11	12	FULL	2	20110
302	124	254	3049	250	24	24	FULL	1	1604
296	230	125	5142	1170	9	7	ALL_EDGES	1	24919
297	237	120	5049	863	0	0	FULL	1	29710
285	231	129	5312	1397	0	0	FULL	2	2608
300	151	164	2235	250	0	0	FULL	1	31172
301	177	140	802	250	0	0	FULL	1	10438
248	176	172	690	408	0	0	FULL	1	24842
319	220	164	1564	700	0	0	FULL	3	23382
288	223	148	6289	2000	14	18	FULL	1	15087
297	210	153	1225	250	0	0	FULL	5	30624
264	183	217	8620	2000	22	27	FULL	3	18931
270	190	184	2109	358	0	0	FULL	4	2278
255	208	197	8389	2000	0	0	ALL_EDGES	3	6297
242	154	323	12324	2000	23	28	FULL	3	27774
239	169	111	2848	1201	0	0	FULL	1	5103
382	237	116	5470	1101	0	0	FULL	1	16021
470	274	89	4818	265	17	19	FULL	1	15264
248	174	174	5730	2000	23	29	FULL	3	29054
287	229	115	4425	1190	6	3	FULL	1	6448
318	216	109	4125	1146	30	26	FULL	1	5070
264	228	124	4770	2000	17	23	FULL	2	30786
403	265	89	4265	2000	0	0	FULL	6	9614
264	176	247	10028	2600	0	0	FULL	1	10315
242	217	229	10512	2600	28	30	ALL_EDGES	1	18199
174	157	166	3960	2000	0	0	FULL	3	31294
246	180	102	562	417	0	0	FULL	3	29056
228	158	153	4114	2000	33	35	FULL	2	6112
248	252	88	3069	1131	13	16	FULL	2	9874
330	254	101	2091	1030	0	0	FULL	1	20865
264	176	182	6451	1215	0	0	FULL	1	13336
292	180	161	5822	2000	0	0	FULL	1	27655
341	315	107	2725	250	12	18	FULL	2	27513
302	166	189	6897	2000	26	31	FULL	1	2172
300	206	154	769	493	19	16	ALL_EDGES	5	20435
303	237	167	1488	644	23	24	FULL	3	7807
337	210	149	6489	2000	4	5	FULL	1	2796
351	255	95	4190	1069	0	0	FULL	1	28932
265	174	141	1014	250	20	18	FULL	2	21772
337	286	99	4864	1091	0	0	FULL	1	31035
316	243	149	7337	2000	18	15	SHORT_EDGES	2	30175
318	208	143	1292	418	3	8	FULL	2	12014
278	217	174	7623	2000	21	24	ALL_EDGES	2	27696
329	207	169	7624	2000	0	0	FULL	3	24790
392	224	131	6244	1115	0	0	FULL	4	30700
292	212	137	3442	1613	0	0	FULL	2	23151
252	210	104	3289	1163	15	18	FULL	4	32393
210	161	250	8287	2000	0	0	FULL	4	30283
279	225	135	5465	2000	0	0	FULL	2	1720
308	255	146	7337	2000	3	9	FULL	3	19168
276	200	208	1104	923	22	21	FULL	1	16504
320	232	141	6489	2000	18	14	FULL	3	15658
299	127	197	5572	2000	35	34	FULL	1	2474
288	172	232	9372	2000	0	0	FULL	2	12374
301	198	177	7392	2000	0	0	FULL	1	31255
246	143	99	2075	899	0	0	FULL	13	6642
347	218	152	7084	490	0	0	FULL	4	26466
320	167	178	1833	680	19	21	FULL	4	20939
377	255	130	6887	2000	0	0	FULL	1	24648
424	298	122	7874	1087	0	0	FULL	1	32096
314	230	269	16341	2000	0	0	ALL_EDGES	2	31673
334	296	136	702	250	0	0	FULL	1	2859
419	322	137	9971	1110	0	0	FULL	1	17723
363	190	225	1410	525	0	0	ALL_EDGES	1	2834
264	192	248	10925	2000	42	39	ALL_EDGES	3	2263
457	297	107	2160	497	0	0	FULL	1	2568
391	271	146	7595	1159	16	12	FULL	2	32717
361	266	151	8729	1501	9	10	FULL	3	29657
258	232	335	20280	2000	24	25	ALL_EDGES	3	18105
315	241	217	12507	2000	0	0	FULL	5	25839
260	172	325	14442	1326	23	21	FULL	1	20390
353	292	131	7681	1179	0	0	FULL	1	18534
529	272	101	6075	250	16	18	FULL	2	304
347	212	171	8112	2000	0	0	FULL	2	18432
423	283	129	8075	1069	0	0	FULL	1	25714
409	246	144	3146	528	0	0	FULL	1	699
293	143	371	15531	2000	0	0	FULL	2	5425
385	257	157	9222	909	0	0	FULL	2	7655
381	288	114	2987	839	12	7	FULL	2	19476
414	335	133	3441	660	0	0	FULL	3	24738
383	168	196	8250	2031	0	0	FULL	4	11004
349	246	226	14371	1193	0	0	FULL	3	9028
311	193	208	9350	2000	24	26	ALL_EDGES	3	28300
353	180	228	10672	2000	0	0	FULL	2	28838
420	225	142	7384	1108	18	19	FULL	1	16959
347	248	228	14449	1231	27	26	FULL	2	19028
417	318	117	7765	2000	11	14	FULL	5	7627
380	186	191	8856	2000	32	38	FULL	1	14949
320	262	149	7925	2000	0	0	FULL	2	26037
319	249	170	1849	438	0	0	FULL	1	4909
328	203	279	2830	459	0	0	FULL	1	9477
280	198	280	1519	381	0	0	FULL	2	22233
414	343	102	6844	963	8	9	FULL	3	20622
394	307	145	9957	2000	1	1	FULL	1	17245
375	279	158	2557	250	0	0	FULL	1	9240
455	291	132	8925	1067	26	25	FULL	1	16117
405	327	132	9415	1143	0	0	FULL	2	747
358	242	213	1905	577	35	40	FULL	1	27136
377	217	238	14196	2000	0	0	FULL	1	7532
