294	174	224	9131	2600	0	0	FULL	1	20621
254	199	187	570	493	26	28	FULL	3	29591
224	132	185	4526	1256	0	0	ALL_EDGES	5	6698
326	211	124	4904	871	0	0	FULL	3	1580
303	240	130	2622	960	0	0	FULL	1	11220
244	172	107	2772	1219	16	16	FULL	2	21497
290	207	158	6469	2000	0	0	FULL	1	10817
326	238	149	7210	2000	13	16	FULL	3	14878
406	184	141	5796	1159	10	10	FULL	1	23623
309	191	127	4477	1209	9	5	FULL	1	8791
272	183	212	4168	364	0	0	FULL	2	1961
251	219	190	766	348	31	33	FULL	2	15646
353	193	140	5576	1151	10	13	ALL_EDGES	2	10076
332	217	118	4760	1133	0	0	FULL	3	18447
432	335	83	1500	488	44	43	FULL	2	11770
305	158	177	5950	2000	0	0	FULL	1	16429
249	124	211	2086	250	0	0	FULL	2	70
287	180	184	522	423	23	28	FULL	3	22833
296	221	84	2777	827	0	0	FULL	4	11515
263	230	124	825	250	0	0	ALL_EDGES	4	13760
261	152	164	4719	2000	0	0	FULL	2	30901
276	144	88	1858	860	0	0	FULL	1	32732
218	151	106	2261	2000	0	0	FULL	1	13107
278	234	161	7350	2000	41	43	FULL	1	3101
319	252	106	1530	481	0	0	ALL_EDGES	5	2259
320	216	94	2424	250	0	0	FULL	1	26029
264	192	208	903	250	0	0	FULL	4	14130
296	231	167	7958	2000	0	0	FULL	4	12952
250	231	147	5992	1781	31	29	FULL	1	16269
321	242	96	1545	525	10	13	FULL	3	2529
197	153	284	9044	2000	0	0	FULL	1	10300
215	152	137	3294	2000	0	0	FULL	1	1439
327	167	83	2155	2000	0	0	ALL_EDGES	3	28578
201	107	302	1995	652	0	0	FULL	1	7491
205	172	127	3244	2000	36	39	FULL	1	16847
287	210	158	1501	250	0	0	FULL	6	26624
228	185	201	7208	2000	20	25	FULL	2	15112
373	209	148	1851	335	30	38	FULL	4	4605
240	167	211	7199	2000	0	0	FULL	1	32471
330	220	117	4751	2000	0	0	FULL	1	16880
269	185	150	5167	2000	20	18	FULL	2	11751
261	145	173	4836	1379	21	27	ALL_EDGES	1	2949
226	178	136	3921	2000	34	37	FULL	3	528
197	155	147	3541	2000	1	0	FULL	1	21345
374	263	117	6072	1087	0	0	ALL_EDGES	2	28645
400	223	106	2213	561	0	0	FULL	2	22224
285	195	172	6773	2000	0	0	FULL	1	26437
337	231	109	867	378	0	0	FULL	1	8701
282	216	90	2931	1104	10	12	FULL	3	3280
276	235	101	1046	250	0	0	FULL	2	16045
256	180	97	612	684	3	4	FULL	2	21593
229	134	277	8338	2000	24	22	FULL	2	20703
251	170	105	2052	896	0	0	FULL	2	4577
307	150	97	2385	860	0	0	ALL_EDGES	1	1425
329	235	155	7644	1156	0	0	FULL	2	8506
225	161	261	978	250	24	27	FULL	1	19842
363	248	83	3427	2000	17	24	FULL	2	29158
242	161	193	600	357	0	0	FULL	1	17352
279	209	77	1098	250	12	9	FULL	8	2138
292	241	120	5083	902	12	19	FULL	2	18483
232	126	188	308	291	29	33	FULL	2	25821
243	182	270	11316	2000	0	0	FULL	2	17265
173	132	153	2971	2000	29	28	FULL	1	7785
275	217	109	3828	896	0	0	FULL	3	7295
222	176	116	3001	2000	0	0	FULL	8	23654
275	180	112	3272	1147	0	0	FULL	3	28970
212	140	151	247	411	0	0	FULL	1	4407
335	298	75	3390	1041	16	18	FULL	1	4615
306	178	211	8728	2000	0	0	FULL	2	16576
307	210	178	644	424	21	24	FULL	1	14745
255	216	136	5047	2000	0	0	FULL	2	30097
263	180	137	780	650	19	19	FULL	3	19061
184	142	173	3937	2000	30	33	FULL	1	18862
225	152	103	1400	250	15	14	ALL_EDGES	1	18795
330	313	83	4046	1018	0	0	FULL	2	26550
290	252	157	7808	2000	35	37	FULL	2	25749
232	145	223	6622	2600	27	28	FULL	2	611
232	159	257	1795	250	9	8	FULL	2	30024
183	146	167	3879	1369	0	0	FULL	2	20752
330	213	107	4020	2216	0	0	FULL	1	2127
320	238	151	7314	2000	11	15	FULL	3	13657
280	228	165	3097	250	20	23	FULL	1	21820
288	156	100	2493	1161	14	13	FULL	1	14084
266	186	152	5212	2000	0	0	FULL	1	13833
250	230	165	7058	2000	29	28	FULL	3	19257
344	274	122	6428	878	0	0	ALL_EDGES	2	4283
218	176	195	637	250	0	0	FULL	2	27381
227	158	237	969	403	0	0	FULL	2	8797
305	207	135	1411	800	7	4	FULL	2	18195
181	140	179	4023	2000	38	37	ALL_EDGES	3	19151
199	117	151	2775	1243	0	0	FULL	1	18699
337	182	139	5083	1162	0	0	FULL	4	3812
301	187	204	8648	2000	34	38	FULL	2	19616
277	220	139	1122	684	19	16	FULL	1	817
320	249	94	3847	1093	14	14	FULL	2	29607
198	148	289	246	250	22	26	FULL	1	8184
300	187	206	333	334	0	0	FULL	3	25520
261	157	233	8113	2000	5	7	FULL	8	20763
260	169	194	6681	2000	24	26	ALL_EDGES	4	24685
383	310	97	5508	1031	12	14	FULL	1	19591
267	239	148	6507	2000	0	0	FULL	1	4067
266	147	219	6987	2000	0	0	FULL	2	10833
293	180	199	7906	1262	0	0	FULL	6	18261
287	182	231	9768	2000	0	0	FULL	1	6800
230	198	207	8141	2000	0	0	FULL	4	3558
322	180	146	5321	2000	0	0	FULL	1	2454
378	226	135	6440	870	0	0	FULL	1	18244
399	258	112	5773	1101	0	0	FULL	7	15330
227	160	150	1160	250	0	0	FULL	2	27609
250	168	108	832	491	9	14	FULL	1	17961
326	194	181	954	372	0	0	FULL	2	25820
374	190	120	4530	1127	9	10	FULL	2	28224
231	119	272	1095	532	25	32	FULL	2	9523
428	282	95	1391	496	41	41	FULL	2	20666
270	188	69	1680	1033	16	17	FULL	1	3316
315	187	76	2110	1041	14	7	FULL	1	21347
336	156	219	586	250	0	0	FULL	2	28521
266	205	138	4995	2000	19	16	ALL_EDGES	1	10576
333	236	146	7084	899	8	9	FULL	2	15333
275	172	181	6307	2000	0	0	FULL	2	295
318	189	142	5278	2000	19	17	FULL	2	23435
215	204	149	624	415	0	0	FULL	4	10986
345	261	83	2160	250	0	0	FULL	1	27765
212	190	211	1351	595	26	28	FULL	1	17843
327	198	162	6835	1151	38	37	FULL	1	27975
255	186	243	4117	250	20	23	FULL	1	30765
305	202	105	3588	1113	11	6	FULL	1	93
282	203	130	4725	2000	0	0	FULL	2	7609
338	281	121	4117	250	0	0	ALL_EDGES	4	28149
295	177	182	1064	616	0	0	ALL_EDGES	3	26398
338	127	175	4980	2000	19	27	FULL	3	15058
313	175	155	5533	1211	0	0	FULL	1	11631
331	274	127	2794	833	12	11	FULL	6	14956
350	229	131	2005	708	0	0	FULL	3	26845
252	177	124	962	799	0	0	FULL	1	15105
383	320	86	4126	250	0	0	FULL	3	13342
342	251	135	2334	250	10	10	FULL	2	26813
232	172	187	1057	588	0	0	FULL	3	14565
260	187	154	1057	390	0	0	FULL	4	20433
286	202	147	858	580	18	21	FULL	2	17940
282	175	173	620	399	0	0	FULL	2	3715
311	277	139	7440	2000	0	0	FULL	3	5455
311	260	105	4649	1131	0	0	FULL	1	10625
228	158	152	4108	2000	0	0	ALL_EDGES	3	101
297	221	69	2070	1050	14	15	FULL	1	20642
295	194	148	5567	2000	0	0	FULL	1	14679
277	235	115	4500	1188	0	0	FULL	8	148
305	189	183	2572	526	0	0	FULL	2	19422
316	267	137	7038	901	32	37	FULL	2	27535
213	182	219	7743	2000	21	26	FULL	1	10272
374	256	151	1305	532	0	0	FULL	4	4055
364	256	187	11602	2000	18	25	FULL	2	31229
392	305	113	6844	1075	12	8	FULL	1	21832
448	229	181	10970	889	0	0	FULL	1	29203
433	357	119	9213	1064	0	0	FULL	2	8282
369	210	174	1161	303	0	0	CORNERS	1	19586
319	223	190	9558	2000	24	31	FULL	2	17577
331	281	188	12145	1912	0	0	FULL	5	5824
401	269	144	8695	879	11	16	FULL	1	20061
278	209	249	1798	411	25	24	FULL	2	13904
518	331	108	2294	250	0	0	FULL	2	183
396	263	148	8881	895	19	19	FULL	1	29594
406	257	187	12285	2000	4	8	FULL	2	3879
339	261	141	2025	765	0	0	FULL	2	24940
367	268	127	2662	931	18	25	FULL	2	21347
417	230	173	9900	1165	9	16	FULL	2	12627
370	279	131	3321	572	0	0	FULL	2	31192
349	254	141	7400	1145	0	0	FULL	1	1963
276	234	240	976	321	30	33	ALL_EDGES	1	22854
356	293	149	9331	1179	34	41	FULL	1	1864
231	224	241	11462	2000	0	0	FULL	1	24697
337	217	212	11268	2000	0	0	FULL	2	30719
446	352	118	9028	1043	11	11	FULL	4	11451
379	261	156	9284	902	0	0	FULL	1	7812
453	270	159	10861	1141	0	0	FULL	2	2795
418	281	166	11466	1164	0	0	FULL	1	20659
282	197	281	13903	2600	0	0	FULL	1	14282
478	253	161	1716	537	33	33	FULL	2	5362
404	279	137	5316	679	15	13	FULL	1	9731
328	231	191	10179	2000	20	18	ALL_EDGES	2	14260
278	257	202	275	250	24	30	FULL	2	7137
371	343	153	11661	1175	0	0	FULL	2	5159
361	191	283	15678	2000	0	0	FULL	2	32386
355	255	149	3375	407	0	0	FULL	2	31818
247	246	206	10337	2000	0	0	FULL	1	30125
371	296	168	11562	2000	0	0	FULL	2	12650
348	221	254	6376	1079	21	23	FULL	1	6833
378	246	211	1794	287	0	0	FULL	1	11225
457	284	96	5487	985	0	0	FULL	2	8928
343	303	130	7776	1163	0	0	FULL	3	28663
340	207	192	9342	1184	19	20	ALL_EDGES	2	5194
323	230	210	11423	1230	0	0	FULL	1	24486
385	302	142	5313	483	14	14	FULL	1	20301
292	162	263	2787	290	0	0	FULL	2	14409
342	284	191	12728	2000	0	0	FULL	1	21744
353	266	165	3689	250	0	0	FULL	4	1579
269	212	305	16677	2000	32	32	FULL	1	5719
392	239	133	3537	250	0	0	FULL	1	14056
301	251	206	11702	2000	0	0	FULL	1	13670
360	241	156	1620	639	40	42	FULL	1	27234
302	281	231	1813	378	33	35	FULL	2	19283
295	220	192	9225	2000	0	0	FULL	3	17461
412	213	211	4995	610	19	21	FULL	1	8396
442	336	84	5250	777	0	0	FULL	1	13544
290	232	214	11353	1226	27	26	FULL	1	857
466	366	109	5402	1194	13	17	FULL	1	2201
319	209	203	9855	1202	29	30	FULL	5	31240
437	300	134	9135	829	0	0	ALL_EDGES	2	1048
386	319	110	1485	579	0	0	ALL_EDGES	1	16031
329	298	159	9966	2000	0	0	ALL_EDGES	1	23920
299	216	241	1178	250	0	0	FULL	1	7505
333	247	188	10710	2000	21	22	FULL	5	4574
400	264	147	8788	1130	0	0	FULL	2	15272
