267	171	165	915	632	0	0	FULL	3	28662
259	216	188	8148	2000	9	15	FULL	1	27326
285	276	133	2404	250	11	10	FULL	2	9004
327	218	161	1690	437	18	20	FULL	3	31788
309	250	136	6468	876	0	0	FULL	1	13623
278	183	167	1530	824	9	11	FULL	1	13901
375	180	125	4624	842	0	0	FULL	1	14015
250	185	248	10304	2000	27	30	FULL	1	25144
378	219	127	1858	812	0	0	FULL	1	32641
388	261	113	5876	1112	12	12	FULL	1	24593
294	188	352	19051	2000	22	26	FULL	4	2499
347	209	214	11160	1233	0	0	FULL	1	13612
371	292	115	4200	250	0	0	FULL	1	2605
340	250	193	1518	250	33	34	FULL	1	9882
260	211	264	2001	401	0	0	ALL_EDGES	3	27145
323	244	197	11113	2000	0	0	FULL	2	20652
303	191	215	9600	2000	0	0	FULL	1	26376
404	291	165	11641	883	0	0	FULL	5	7528
401	233	145	7600	1137	0	0	FULL	1	4450
359	283	192	13162	2000	0	0	FULL	2	1785
393	289	145	2227	430	15	17	FULL	1	28453
337	254	169	2262	250	0	0	FULL	1	14387
282	158	281	11225	2000	25	25	ALL_EDGES	1	22661
377	230	144	7225	1165	11	8	FULL	1	14750
340	312	165	2292	515	17	20	FULL	4	14899
468	311	127	4551	250	0	0	FULL	1	12535
429	361	113	8522	807	2	4	FULL	3	13816
355	249	164	9149	2000	13	11	FULL	2	1938
