286	207	110	3770	1155	14	20	ALL_EDGES	1	22216
217	137	252	7222	2000	0	0	FULL	2	9077
311	216	141	1900	723	10	10	FULL	2	22601
275	201	118	3965	890	0	0	FULL	1	30810
296	226	173	8084	2000	0	0	FULL	1	34
564	326	46	2422	897	0	0	FULL	1	20957
405	260	90	3220	673	0	0	FULL	3	28284
305	179	156	5618	1180	0	0	FULL	2	26879
478	197	90	3680	460	0	0	FULL	1	16163
283	193	155	1156	691	0	0	FULL	3	5472
381	183	107	3765	960	12	15	FULL	4	12472
195	176	161	4537	2000	31	27	ALL_EDGES	1	11330
355	378	85	4335	1564	0	0	FULL	2	1873
326	187	198	2508	742	0	0	FULL	7	24087
191	123	193	1075	250	27	29	FULL	1	8643
192	140	316	1037	495	0	0	FULL	2	24283
256	160	110	2749	900	0	0	FULL	6	10845
323	216	137	5757	870	0	0	ALL_EDGES	1	25921
311	228	162	1437	413	0	0	FULL	1	6333
286	178	168	5975	2600	0	0	FULL	1	32750
265	210	207	9246	1222	0	0	FULL	2	30961
239	186	257	10695	2000	24	21	FULL	2	1602
279	191	85	895	506	0	0	FULL	2	12425
250	162	111	2785	2000	31	31	ALL_EDGES	1	12820
286	171	153	592	250	0	0	FULL	1	16971
327	246	94	3795	319	8	8	FULL	3	22395
328	158	222	8648	2000	20	14	FULL	1	527
295	260	111	2354	613	0	0	FULL	1	29370
322	257	139	1575	420	3	1	FULL	2	3163
302	186	152	5567	2000	18	22	FULL	4	25138
314	264	145	7572	2000	0	0	ALL_EDGES	4	9917
306	252	110	4777	2000	0	0	ALL_EDGES	2	21748
378	258	118	2150	485	0	0	FULL	1	15461
247	96	188	423	250	34	34	FULL	1	9292
343	235	105	4445	1071	11	14	FULL	1	26595
302	158	220	8169	2000	0	0	FULL	2	27394
291	261	112	2507	630	17	15	ALL_EDGES	1	10613
332	230	124	5424	877	0	0	FULL	2	24640
231	148	131	3123	2000	20	22	FULL	3	7786
245	162	189	5985	2600	23	23	FULL	1	21503
268	236	118	4627	2000	16	16	FULL	2	9967
269	141	224	7029	750	0	0	FULL	1	6569
275	195	177	1472	772	0	0	FULL	1	30757
281	230	147	6346	2000	20	23	FULL	2	25795
254	174	260	10453	2000	27	31	FULL	2	22607
375	237	84	2295	1228	14	7	FULL	1	19658
268	202	157	5984	1099	27	27	FULL	3	15657
312	248	136	6447	1179	11	10	FULL	1	488
385	198	125	788	521	0	0	ALL_EDGES	7	10291
211	113	273	1423	779	0	0	FULL	2	29654
316	224	162	1840	460	19	18	ALL_EDGES	1	8397
268	238	117	4605	1168	0	0	ALL_EDGES	6	8503
335	214	119	1912	805	11	13	FULL	1	18373
290	177	204	8032	2000	36	37	FULL	3	10466
225	139	271	1326	575	23	22	FULL	3	15564
277	203	133	4815	2000	0	0	FULL	5	22718
295	210	120	4470	1208	0	0	FULL	2	15452
286	198	151	1207	538	20	19	FULL	2	5177
280	170	115	3289	2000	12	13	FULL	1	31774
334	182	140	1530	670	9	7	ALL_EDGES	1	24035
277	212	94	742	250	3	1	FULL	2	1517
315	180	150	5440	2000	0	0	FULL	2	32425
297	170	208	8022	1217	0	0	FULL	2	24567
302	230	108	4200	1122	0	0	FULL	3	22462
222	196	173	6022	2000	0	0	FULL	3	13266
305	178	176	2460	250	0	0	FULL	1	26876
262	192	230	9729	2000	26	27	FULL	1	15252
252	207	219	563	265	0	0	ALL_EDGES	1	1586
228	158	124	3064	1190	0	0	FULL	4	22566
232	193	190	6978	2000	0	0	FULL	1	15221
315	252	94	1515	250	10	9	FULL	2	31639
279	172	239	9625	2000	0	0	FULL	2	17209
245	191	224	9061	2000	0	0	FULL	2	15004
316	221	135	5785	1162	0	0	FULL	1	21719
293	193	151	2303	1159	0	0	FULL	2	29142
288	225	131	5321	2000	0	0	FULL	1	16601
311	187	197	678	428	30	28	FULL	3	14100
256	221	204	2622	250	0	0	FULL	1	9374
322	243	109	2873	1357	14	18	FULL	4	24731
286	196	135	4777	2000	0	0	FULL	2	10324
328	286	123	3599	1029	0	0	FULL	2	16399
221	189	180	6142	2000	25	25	FULL	4	15941
286	189	222	1032	515	32	34	FULL	4	18216
306	183	134	4620	1840	16	21	FULL	3	6781
283	133	199	5730	2000	0	0	FULL	5	12425
217	150	230	6937	2000	15	15	ALL_EDGES	2	14564
221	115	335	425	403	0	0	FULL	5	29972
276	197	156	5890	2000	20	24	ALL_EDGES	2	29400
249	180	189	595	250	0	0	FULL	3	7786
274	209	131	4800	2000	0	0	FULL	1	15700
302	209	166	1564	250	0	0	FULL	1	6553
409	249	113	5727	1075	12	15	FULL	3	29283
195	131	331	935	393	37	42	FULL	2	14850
261	200	219	9545	2000	4	6	FULL	2	30962
340	238	93	3720	821	14	14	FULL	3	19396
239	180	151	604	375	33	37	FULL	1	13568
317	231	103	4020	846	35	32	FULL	1	14851
380	232	131	3680	250	14	13	FULL	1	14722
263	174	120	3448	2000	0	0	FULL	1	12845
286	207	127	1177	581	0	0	FULL	4	9649
353	275	109	5502	2000	15	23	FULL	2	22922
328	176	200	8234	2000	46	48	FULL	2	16380
331	211	165	644	316	0	0	FULL	3	25857
266	200	103	3201	1146	18	24	FULL	3	29267
