254	172	195	1929	787	0	0	FULL	1	9637
312	225	149	1596	250	30	37	FULL	1	11253
361	199	132	5386	1142	0	0	FULL	1	20364
320	248	107	4615	1104	12	15	ALL_EDGES	1	6205
175	174	378	14743	2000	0	0	FULL	3	17921
260	204	179	864	358	33	34	FULL	2	280
465	282	73	1434	751	6	9	FULL	10	7228
285	153	263	9959	2000	0	0	FULL	1	24281
236	172	86	1977	1174	0	0	FULL	4	18129
371	290	79	3748	997	0	0	FULL	1	819
328	169	216	8904	2000	0	0	FULL	4	30365
241	191	228	861	282	28	27	FULL	2	31700
293	240	163	7900	1181	0	0	FULL	6	12401
331	208	225	11687	2000	0	0	FULL	4	5643
380	295	112	6412	1081	0	0	FULL	3	5855
270	149	412	18018	2000	22	29	FULL	3	8039
324	311	174	11812	2000	0	0	FULL	1	23127
291	158	404	3922	967	20	22	FULL	2	29761
296	210	250	12896	2000	0	0	FULL	8	22095
267	253	228	1643	384	0	0	FULL	3	17364
255	189	320	15469	1326	0	0	FULL	2	17811
257	187	406	799	250	0	0	FULL	1	5308
400	263	138	7989	1112	17	14	FULL	1	1827
334	235	171	8937	2600	0	0	FULL	1	8286
271	219	259	13655	2000	28	30	FULL	2	15090
443	310	113	2480	449	7	2	FULL	1	17334
365	289	175	11877	2000	18	23	FULL	2	2439
311	228	276	16614	2000	24	25	FULL	4	28202
345	186	227	10759	2000	0	0	FULL	2	1217
295	157	377	2170	651	43	48	ALL_EDGES	1	7070
319	238	191	942	319	0	0	FULL	2	6486
586	268	98	2170	250	0	0	FULL	7	18100
256	145	337	12762	2000	23	27	FULL	2	10493
410	295	153	2960	445	0	0	FULL	1	18910
387	283	169	11359	1228	0	0	FULL	2	22392
362	206	181	8829	2000	0	0	FULL	1	11278
347	263	159	3915	1108	0	0	FULL	3	14737
352	213	248	3681	250	0	0	FULL	2	2768
428	274	158	4958	908	13	14	FULL	2	2047
